image_id,pred_instance_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pred_area,image_density_bucket,local_density,local_density_bucket,neighbor_count,distance_peak_count,overlap_gt_count,significant_overlap_gt_count,overlaps_multiple_gt,matched,matched_iou,fp_type,gt_overlap_instance_ids,significant_gt_overlap_instance_ids,merged_into_other_gt_hits,merged_into_other_gt_hit_count,covers_merged_into_other,suspicion_score,candidate_rank_global,candidate_rank_in_image,bbox
hurricane-harvey_00000415,163,46,828,91,879,1357,dense,3.126628,dense,3,1,1,1,0,0,,over_split_fragment,132,132,,0,0,5.0,5383,29,"[46, 828, 91, 879]"
socal-fire_00000879,113,881,832,923,885,1357,dense,2.026342,dense,2,1,1,1,0,1,0.88144,,121,121,,0,0,5.0,5384,44,"[881, 832, 923, 885]"
mexico-earthquake_00000163,26,180,166,233,204,1355,dense,2.116402,dense,2,1,1,1,0,1,0.806548,,16,16,,0,0,5.0,5385,75,"[180, 166, 233, 204]"
hurricane-michael_00000468,15,885,71,931,123,1354,dense,1.962323,dense,2,1,1,1,0,1,0.770218,,16,16,,0,0,5.0,5386,16,"[885, 71, 931, 123]"
santa-rosa-wildfire_00000367,81,328,645,373,686,1354,dense,2.643754,dense,2,1,1,1,0,1,0.910266,,86,86,,0,0,5.0,5387,31,"[328, 645, 373, 686]"
hurricane-matthew_00000105,24,620,695,677,733,1353,dense,1.882885,dense,2,1,1,1,0,1,0.53949,,26,26,,0,0,5.0,5388,21,"[620, 695, 677, 733]"
socal-fire_00000356,1,141,315,184,373,1353,medium,0.853534,dense,1,1,2,2,1,1,0.775753,,3|5,3|5,3,1,1,5.0,5389,2,"[141, 315, 184, 373]"
socal-fire_00000753,31,336,961,383,1003,1353,dense,2.500625,dense,2,1,1,1,0,1,0.841184,,38,38,,0,0,5.0,5390,16,"[336, 961, 383, 1003]"
hurricane-harvey_00000465,55,702,239,738,284,1352,dense,2.808989,dense,2,1,1,1,0,1,0.859028,,48,48,,0,0,5.0,5391,55,"[702, 239, 738, 284]"
hurricane-matthew_00000010,47,388,459,431,517,1352,dense,2.560601,dense,3,1,1,1,0,1,0.726354,,36,36,,0,0,5.0,5392,8,"[388, 459, 431, 517]"
hurricane-florence_00000013,15,278,133,320,184,1351,dense,2.152389,dense,2,1,1,1,0,1,0.894452,,18,18,,0,0,5.0,5393,6,"[278, 133, 320, 184]"
hurricane-harvey_00000122,69,971,520,1019,554,1351,dense,3.167564,dense,2,1,1,1,0,1,0.858798,,78,78,,0,0,5.0,5394,33,"[971, 520, 1019, 554]"
palu-tsunami_00000113,145,758,747,807,785,1351,dense,2.397507,dense,2,1,1,1,0,1,0.861019,,155,155,,0,0,5.0,5395,39,"[758, 747, 807, 785]"
santa-rosa-wildfire_00000367,11,389,16,439,63,1351,dense,2.272727,dense,2,1,1,1,0,1,0.586985,,10,10,,0,0,5.0,5396,32,"[389, 16, 439, 63]"
hurricane-harvey_00000078,31,0,159,24,232,1350,dense,2.606882,dense,2,1,1,1,0,1,0.842531,,31,31,,0,0,5.0,5397,10,"[0, 159, 24, 232]"
mexico-earthquake_00000010,184,156,972,205,1019,1350,dense,2.712968,dense,2,1,1,1,0,0,,over_split_fragment,124,124,,0,0,5.0,5398,56,"[156, 972, 205, 1019]"
hurricane-harvey_00000011,79,0,475,23,550,1349,dense,2.616089,dense,2,1,1,1,0,1,0.924265,,96,96,,0,0,5.0,5399,38,"[0, 475, 23, 550]"
hurricane-harvey_00000023,67,990,769,1024,819,1349,dense,3.389831,dense,2,1,1,1,0,1,0.867368,,68,68,,0,0,5.0,5400,17,"[990, 769, 1024, 819]"
hurricane-harvey_00000479,95,951,501,1013,536,1348,dense,1.982554,dense,2,1,1,1,0,1,0.791182,,102,102,,0,0,5.0,5401,54,"[951, 501, 1013, 536]"
hurricane-matthew_00000027,49,357,223,412,264,1348,dense,2.897151,dense,3,1,2,1,0,1,0.766938,,49|55,49,,0,0,5.0,5402,50,"[357, 223, 412, 264]"
hurricane-michael_00000128,54,309,417,345,466,1348,dense,2.45459,dense,2,1,1,1,0,1,0.777066,,51,51,,0,0,5.0,5403,14,"[309, 417, 345, 466]"
mexico-earthquake_00000012,78,630,649,668,703,1348,dense,2.012882,dense,2,1,1,1,0,1,0.585694,,93,93,,0,0,5.0,5404,34,"[630, 649, 668, 703]"
mexico-earthquake_00000121,38,280,161,314,222,1348,dense,1.758396,dense,2,1,1,1,0,0,,over_split_fragment,34,34,,0,0,5.0,5405,61,"[280, 161, 314, 222]"
hurricane-florence_00000046,100,666,677,718,720,1347,dense,2.024291,dense,2,1,1,1,0,1,0.877256,,100,100,,0,0,5.0,5406,73,"[666, 677, 718, 720]"
midwest-flooding_00000004,67,904,860,937,918,1346,dense,1.894657,dense,2,1,1,1,0,1,0.843792,,60,60,,0,0,5.0,5407,5,"[904, 860, 937, 918]"
santa-rosa-wildfire_00000089,84,433,545,470,592,1346,dense,2.591009,dense,2,1,1,1,0,1,0.801451,,89,89,,0,0,5.0,5408,27,"[433, 545, 470, 592]"
mexico-earthquake_00000010,20,475,54,516,110,1345,dense,1.840943,dense,2,1,1,1,0,0,,over_split_fragment,19,19,,0,0,5.0,5409,57,"[475, 54, 516, 110]"
midwest-flooding_00000050,67,282,270,312,327,1345,dense,2.058037,dense,2,1,1,1,0,1,0.663977,,64,64,,0,0,5.0,5410,32,"[282, 270, 312, 327]"
santa-rosa-wildfire_00000012,89,220,551,269,594,1345,dense,2.265775,dense,2,1,1,1,0,1,0.789474,,99,99,,0,0,5.0,5411,20,"[220, 551, 269, 594]"
santa-rosa-wildfire_00000375,111,227,784,267,835,1345,dense,2.20022,dense,2,1,1,1,0,1,0.826364,,90,90,,0,0,5.0,5412,15,"[227, 784, 267, 835]"
mexico-earthquake_00000094,79,80,779,118,837,1344,dense,1.795977,dense,2,1,1,1,0,0,,over_split_fragment,73,73,,0,0,5.0,5413,40,"[80, 779, 118, 837]"
midwest-flooding_00000026,45,144,716,206,749,1344,dense,2.546689,dense,3,1,1,1,0,1,0.790345,,42,42,,0,0,5.0,5414,13,"[144, 716, 206, 749]"
hurricane-harvey_00000131,189,361,897,409,944,1343,dense,2.192982,dense,2,1,1,1,0,1,0.878617,,219,219,,0,0,5.0,5415,55,"[361, 897, 409, 944]"
hurricane-harvey_00000163,108,163,689,204,740,1343,dense,2.176042,dense,2,1,1,1,0,1,0.779086,,94,94,,0,0,5.0,5416,33,"[163, 689, 204, 740]"
hurricane-matthew_00000273,29,507,244,550,290,1343,dense,3.663898,dense,3,1,1,1,0,1,0.63796,,26,26,,0,0,5.0,5417,3,"[507, 244, 550, 290]"
midwest-flooding_00000048,25,551,375,582,424,1342,dense,2.609944,dense,2,1,1,1,0,1,0.827434,,29,29,,0,0,5.0,5418,13,"[551, 375, 582, 424]"
hurricane-harvey_00000131,13,805,32,843,80,1341,dense,2.422481,dense,2,1,1,1,0,1,0.883721,,15,15,,0,0,5.0,5419,56,"[805, 32, 843, 80]"
socal-fire_00000879,75,778,639,829,679,1341,dense,2.20022,dense,2,1,1,1,0,1,0.880759,,80,80,,0,0,5.0,5420,45,"[778, 639, 829, 679]"
hurricane-harvey_00000131,78,964,378,1015,421,1340,dense,2.530044,dense,2,1,1,1,0,1,0.913426,,94,94,,0,0,5.0,5421,57,"[964, 378, 1015, 421]"
palu-tsunami_00000114,59,91,245,136,282,1340,dense,2.77431,dense,2,1,1,1,0,0,,over_split_fragment,70,70,,0,0,5.0,5422,66,"[91, 245, 136, 282]"
santa-rosa-wildfire_00000141,14,75,40,127,83,1340,dense,2.024291,dense,2,1,1,1,0,1,0.917337,,15,15,,0,0,5.0,5423,35,"[75, 40, 127, 83]"
socal-fire_00000724,11,388,42,439,81,1340,dense,0.0,sparse,0,2,2,1,0,1,0.694976,,16|17,16,,0,0,5.0,5424,13,"[388, 42, 439, 81]"
hurricane-harvey_00000122,122,257,769,291,822,1339,dense,2.214839,dense,2,1,1,1,0,1,0.870255,,144,144,,0,0,5.0,5425,34,"[257, 769, 291, 822]"
hurricane-harvey_00000225,11,58,265,104,303,1339,dense,3.881988,dense,3,1,1,1,0,1,0.932502,,13,13,,0,0,5.0,5426,1,"[58, 265, 104, 303]"
santa-rosa-wildfire_00000375,113,188,803,228,851,1339,dense,2.367424,dense,2,1,1,1,0,1,0.834875,,92,92,,0,0,5.0,5427,16,"[188, 803, 228, 851]"
hurricane-harvey_00000122,124,854,770,902,802,1338,dense,2.604167,dense,2,1,1,1,0,1,0.912821,,145,145,,0,0,5.0,5428,35,"[854, 770, 902, 802]"
hurricane-harvey_00000179,88,167,339,213,382,1336,dense,2.442599,dense,2,1,1,1,0,1,0.8951,,90,90,,0,0,5.0,5429,42,"[167, 339, 213, 382]"
hurricane-harvey_00000250,62,0,252,58,297,1336,dense,3.347841,dense,3,1,1,1,0,1,0.79931,,59,59,,0,0,5.0,5430,32,"[0, 252, 58, 297]"
midwest-flooding_00000050,15,957,43,1009,84,1336,dense,2.312406,dense,2,1,1,1,0,1,0.90825,,15,15,,0,0,5.0,5431,33,"[957, 43, 1009, 84]"
santa-rosa-wildfire_00000360,108,623,623,675,657,1336,dense,3.354204,dense,3,1,1,1,0,1,0.729611,,98,98,,0,0,5.0,5432,26,"[623, 623, 675, 657]"
hurricane-harvey_00000179,31,905,84,958,131,1335,dense,1.924002,dense,2,1,1,1,0,1,0.858051,,32,32,,0,0,5.0,5433,43,"[905, 84, 958, 131]"
hurricane-harvey_00000120,28,319,436,357,478,1334,dense,2.97619,dense,2,1,1,1,0,1,0.921372,,29,29,,0,0,5.0,5434,3,"[319, 436, 357, 478]"
hurricane-harvey_00000179,44,739,148,786,193,1334,dense,2.363228,dense,2,1,1,1,0,1,0.8461,,45,45,,0,0,5.0,5435,44,"[739, 148, 786, 193]"
mexico-earthquake_00000163,159,92,713,146,754,1334,dense,1.949318,dense,2,1,1,1,0,1,0.594854,,112,112,,0,0,5.0,5436,76,"[92, 713, 146, 754]"
socal-fire_00001029,9,231,40,281,84,1334,dense,2.12766,dense,2,1,1,1,0,1,0.891506,,5,5,,0,0,5.0,5437,22,"[231, 40, 281, 84]"
hurricane-harvey_00000105,53,164,637,201,683,1333,dense,2.619172,dense,2,1,1,1,0,1,0.830977,,54,54,,0,0,5.0,5438,39,"[164, 637, 201, 683]"
midwest-flooding_00000050,40,0,165,52,193,1333,dense,3.205128,dense,2,1,1,1,0,1,0.871294,,41,41,,0,0,5.0,5439,34,"[0, 165, 52, 193]"
santa-rosa-wildfire_00000001,33,143,506,195,537,1333,dense,2.31696,dense,2,1,1,1,0,1,0.843972,,21,21,,0,0,5.0,5440,8,"[143, 506, 195, 537]"
hurricane-florence_00000013,11,501,105,545,156,1332,dense,2.106594,dense,2,1,1,1,0,1,0.913907,,14,14,,0,0,5.0,5441,7,"[501, 105, 545, 156]"
palu-tsunami_00000062,145,910,658,949,707,1332,dense,2.369949,dense,2,1,1,1,0,1,0.749256,,193,193,,0,0,5.0,5442,68,"[910, 658, 949, 707]"
santa-rosa-wildfire_00000213,24,527,102,578,137,1332,dense,2.329645,dense,2,1,1,1,0,1,0.763953,,23,23,,0,0,5.0,5443,28,"[527, 102, 578, 137]"
hurricane-michael_00000082,21,347,113,404,147,1331,dense,1.966568,dense,2,1,1,1,0,1,0.824786,,18,18,,0,0,5.0,5444,1,"[347, 113, 404, 147]"
hurricane-michael_00000168,61,926,841,996,882,1331,dense,1.465201,dense,2,1,1,1,0,0,,over_split_fragment,53,53,,0,0,5.0,5445,2,"[926, 841, 996, 882]"
mexico-earthquake_00000163,24,24,149,70,187,1331,dense,3.881988,dense,3,1,1,1,0,0,,over_split_fragment,13,13,,0,0,5.0,5446,77,"[24, 149, 70, 187]"
socal-fire_00000893,52,300,909,346,957,1331,dense,2.216312,dense,2,1,1,1,0,1,0.85885,,65,65,,0,0,5.0,5447,14,"[300, 909, 346, 957]"
palu-tsunami_00000008,46,862,172,895,229,1330,dense,2.982997,dense,3,1,1,1,0,1,0.783764,,49,49,,0,0,5.0,5448,23,"[862, 172, 895, 229]"
santa-rosa-wildfire_00000184,52,226,326,274,371,1330,dense,2.240143,dense,2,1,1,1,0,1,0.915543,,49,49,,0,0,5.0,5449,22,"[226, 326, 274, 371]"
santa-rosa-wildfire_00000284,51,204,468,243,522,1330,dense,1.991239,dense,2,1,1,1,0,1,0.67149,,51,51,,0,0,5.0,5450,14,"[204, 468, 243, 522]"
socal-fire_00000879,88,699,712,741,763,1330,dense,2.152389,dense,2,1,1,1,0,1,0.834651,,95,95,,0,0,5.0,5451,46,"[699, 712, 741, 763]"
hurricane-harvey_00000163,87,0,505,37,557,1329,dense,3.052503,dense,2,1,1,1,0,1,0.873096,,77,77,,0,0,5.0,5452,34,"[0, 505, 37, 557]"
hurricane-michael_00000074,30,434,182,483,229,1329,dense,2.170374,dense,2,1,1,1,0,1,0.776692,,30,30,,0,0,5.0,5453,44,"[434, 182, 483, 229]"
mexico-earthquake_00000058,69,310,141,356,188,1329,dense,2.337541,dense,2,1,1,1,0,1,0.537296,,59,59,,0,0,5.0,5454,62,"[310, 141, 356, 188]"
socal-fire_00000893,45,431,889,468,940,1329,dense,2.27609,dense,2,1,1,1,0,1,0.875182,,58,58,,0,0,5.0,5455,15,"[431, 889, 468, 940]"
hurricane-florence_00000046,89,739,616,785,661,1328,dense,2.388915,dense,2,1,1,1,0,1,0.937084,,89,89,,0,0,5.0,5456,74,"[739, 616, 785, 661]"
palu-tsunami_00000008,125,216,816,283,841,1328,dense,1.715413,dense,2,1,1,1,0,1,0.505055,,123,123,,0,0,5.0,5457,24,"[216, 816, 283, 841]"
hurricane-harvey_00000096,141,574,911,630,943,1327,dense,2.029221,dense,2,1,1,1,0,0,,over_split_fragment,114,114,,0,0,5.0,5458,39,"[574, 911, 630, 943]"
hurricane-harvey_00000476,105,450,440,492,478,1327,dense,2.97619,dense,2,1,1,1,0,1,0.790524,,112,112,,0,0,5.0,5459,47,"[450, 440, 492, 478]"
mexico-earthquake_00000183,195,17,827,62,873,1327,dense,2.557545,dense,2,1,2,1,0,1,0.523204,,214|236,236,,0,0,5.0,5460,91,"[17, 827, 62, 873]"
santa-rosa-wildfire_00000360,54,133,256,180,306,1325,dense,2.061856,dense,2,1,1,1,0,1,0.678832,,47,47,,0,0,5.0,5461,27,"[133, 256, 180, 306]"
socal-fire_00000879,128,786,884,833,928,1325,dense,2.389486,dense,2,1,1,1,0,1,0.899718,,137,137,,0,0,5.0,5462,47,"[786, 884, 833, 928]"
hurricane-harvey_00000122,94,130,655,161,705,1324,dense,2.469136,dense,2,1,2,1,0,1,0.821455,,110|116,110,,0,0,5.0,5463,36,"[130, 655, 161, 705]"
hurricane-harvey_00000191,155,722,845,769,889,1324,dense,3.584229,dense,3,1,1,1,0,1,0.600956,,119,119,,0,0,5.0,5464,39,"[722, 845, 769, 889]"
hurricane-matthew_00000286,123,853,399,901,441,1324,dense,2.314815,dense,2,1,1,1,0,1,0.866759,,125,125,,0,0,5.0,5465,18,"[853, 399, 901, 441]"
palu-tsunami_00000038,89,399,631,438,680,1324,dense,3.554924,dense,3,1,1,1,0,1,0.858322,,101,101,,0,0,5.0,5466,32,"[399, 631, 438, 680]"
palu-tsunami_00000062,147,863,660,908,701,1324,dense,3.965631,dense,3,1,1,1,0,0,,over_split_fragment,195,195,,0,0,5.0,5467,69,"[863, 660, 908, 701]"
santa-rosa-wildfire_00000238,12,628,28,675,74,1323,dense,2.337541,dense,2,1,1,1,0,1,0.84086,,13,13,,0,0,5.0,5468,45,"[628, 28, 675, 74]"
socal-fire_00000498,48,401,286,496,341,1323,dense,0.528513,medium,1,2,0,0,0,0,,isolated_fp,,,,0,0,5.0,5469,24,"[401, 286, 496, 341]"
hurricane-harvey_00000340,66,789,438,824,489,1322,dense,2.329645,dense,2,1,1,1,0,1,0.547241,,56,56,,0,0,5.0,5470,30,"[789, 438, 824, 489]"
palu-tsunami_00000113,130,729,699,763,753,1322,dense,2.104377,dense,2,1,1,1,0,1,0.842789,,141,141,,0,0,5.0,5471,40,"[729, 699, 763, 753]"
socal-fire_00000879,150,3,979,46,1024,1322,dense,4.389816,dense,2,1,1,1,0,1,0.883395,,156,156,,0,0,5.0,5472,48,"[3, 979, 46, 1024]"
socal-fire_00000879,84,660,697,703,745,1320,dense,2.289377,dense,2,1,1,1,0,1,0.809906,,91,91,,0,0,5.0,5473,49,"[660, 697, 703, 745]"
hurricane-harvey_00000179,188,435,734,478,784,1318,dense,2.150538,dense,2,1,1,1,0,1,0.879916,,190,190,,0,0,5.0,5474,45,"[435, 734, 478, 784]"
hurricane-matthew_00000027,29,936,114,999,165,1318,dense,1.487321,dense,2,1,1,1,0,1,0.862172,,29,29,,0,0,5.0,5475,51,"[936, 114, 999, 165]"
mexico-earthquake_00000180,57,325,500,372,547,1318,dense,2.312406,dense,2,1,1,1,0,1,0.560664,,53,53,,0,0,5.0,5476,32,"[325, 500, 372, 547]"
midwest-flooding_00000256,21,391,306,445,337,1318,dense,3.267974,dense,3,1,1,1,0,1,0.90625,,21,21,,0,0,5.0,5477,5,"[391, 306, 445, 337]"
hurricane-michael_00000436,4,322,263,361,308,1317,dense,2.707459,dense,2,1,1,1,0,1,0.856016,,4,4,,0,0,5.0,5478,1,"[322, 263, 361, 308]"
mexico-earthquake_00000010,159,455,871,520,909,1317,dense,1.519988,dense,2,1,1,1,0,0,,over_split_fragment,131,131,,0,0,5.0,5479,58,"[455, 871, 520, 909]"
mexico-earthquake_00000080,93,396,493,447,537,1317,dense,2.106594,dense,2,1,1,1,0,1,0.892297,,58,58,,0,0,5.0,5480,56,"[396, 493, 447, 537]"
santa-rosa-wildfire_00000141,95,247,603,280,653,1317,dense,2.409639,dense,2,1,1,1,0,1,0.927114,,104,104,,0,0,5.0,5481,36,"[247, 603, 280, 653]"
hurricane-florence_00000046,93,566,641,613,687,1315,dense,2.337541,dense,2,1,1,1,0,1,0.897768,,93,93,,0,0,5.0,5482,75,"[566, 641, 613, 687]"
hurricane-florence_00000046,132,788,886,831,937,1315,dense,2.129245,dense,2,1,1,1,0,1,0.882474,,132,132,,0,0,5.0,5483,76,"[788, 886, 831, 937]"
hurricane-harvey_00000179,47,956,156,1008,193,1315,dense,2.390629,dense,2,1,1,1,0,1,0.877959,,49,49,,0,0,5.0,5484,46,"[956, 156, 1008, 193]"
hurricane-harvey_00000364,55,536,632,609,659,1315,dense,1.604235,dense,2,1,2,1,0,0,,over_split_fragment,58|62,62,,0,0,5.0,5485,25,"[536, 632, 609, 659]"
hurricane-michael_00000526,43,754,820,801,864,1315,dense,2.389486,dense,2,1,1,1,0,1,0.786517,,50,50,,0,0,5.0,5486,5,"[754, 820, 801, 864]"
santa-rosa-wildfire_00000184,73,232,439,283,473,1315,dense,2.357379,dense,2,1,1,1,0,1,0.813035,,71,71,,0,0,5.0,5487,23,"[232, 439, 283, 473]"
hurricane-michael_00000168,15,159,288,201,345,1314,dense,1.806032,dense,2,1,1,1,0,1,0.5295,,15,15,,0,0,5.0,5488,3,"[159, 288, 201, 345]"
santa-rosa-wildfire_00000071,29,965,293,1000,352,1314,dense,1.942502,dense,2,1,1,1,0,1,0.540641,,33,33,,0,0,5.0,5489,14,"[965, 293, 1000, 352]"
hurricane-harvey_00000468,29,80,759,115,808,1313,dense,2.484163,dense,2,1,1,1,0,1,0.853084,,31,31,,0,0,5.0,5490,17,"[80, 759, 115, 808]"
hurricane-michael_00000079,49,657,779,699,824,1313,dense,2.613013,dense,2,1,1,1,0,1,0.910688,,46,46,,0,0,5.0,5491,11,"[657, 779, 699, 824]"
hurricane-florence_00000046,115,398,804,443,847,1312,dense,2.582978,dense,2,1,1,1,0,1,0.912055,,116,116,,0,0,5.0,5492,77,"[398, 804, 443, 847]"
hurricane-harvey_00000122,154,114,923,144,975,1312,dense,2.345216,dense,2,1,1,1,0,1,0.903349,,180,180,,0,0,5.0,5493,37,"[114, 923, 144, 975]"
hurricane-michael_00000074,38,235,216,277,262,1312,dense,2.470356,dense,2,1,1,1,0,1,0.877025,,38,38,,0,0,5.0,5494,45,"[235, 216, 277, 262]"
hurricane-michael_00000468,31,581,153,629,195,1312,dense,2.314815,dense,2,1,1,1,0,1,0.835254,,29,29,,0,0,5.0,5495,17,"[581, 153, 629, 195]"
hurricane-harvey_00000096,118,520,769,555,820,1311,dense,2.329645,dense,2,1,1,1,0,1,0.901278,,98,98,,0,0,5.0,5496,40,"[520, 769, 555, 820]"
hurricane-harvey_00000441,10,560,63,578,151,1311,dense,2.406932,dense,3,1,1,1,0,1,0.888138,,10,10,,0,0,5.0,5497,22,"[560, 63, 578, 151]"
palu-tsunami_00000113,28,832,101,888,136,1311,dense,1.962323,dense,2,1,1,1,0,1,0.889213,,36,36,,0,0,5.0,5498,41,"[832, 101, 888, 136]"
hurricane-harvey_00000105,18,864,149,907,201,1310,dense,2.024291,dense,2,1,1,1,0,1,0.84508,,19,19,,0,0,5.0,5499,40,"[864, 149, 907, 201]"
hurricane-harvey_00000191,127,887,725,932,772,1310,dense,2.363228,dense,2,1,1,1,0,1,0.790992,,100,100,,0,0,5.0,5500,40,"[887, 725, 932, 772]"
hurricane-harvey_00000453,93,84,889,146,932,1310,dense,1.536098,dense,2,1,1,1,0,0,,over_split_fragment,91,91,,0,0,5.0,5501,29,"[84, 889, 146, 932]"
santa-rosa-wildfire_00000012,66,212,389,257,439,1310,dense,2.105263,dense,2,1,1,1,0,1,0.883016,,71,71,,0,0,5.0,5502,21,"[212, 389, 257, 439]"
socal-fire_00000879,23,364,240,411,275,1310,dense,2.654985,dense,2,1,1,1,0,1,0.846041,,24,24,,0,0,5.0,5503,50,"[364, 240, 411, 275]"
hurricane-harvey_00000131,56,698,232,742,274,1309,dense,3.964059,dense,3,1,1,1,0,1,0.880055,,64,64,,0,0,5.0,5504,58,"[698, 232, 742, 274]"
hurricane-harvey_00000122,98,161,659,194,708,1308,dense,2.545501,dense,2,1,1,1,0,1,0.873723,,116,116,,0,0,5.0,5505,38,"[161, 659, 194, 708]"
hurricane-harvey_00000191,93,699,548,735,607,1308,dense,1.818512,dense,2,1,1,1,0,0,,over_split_fragment,66,66,,0,0,5.0,5506,41,"[699, 548, 735, 607]"
hurricane-harvey_00000360,22,908,32,952,80,1308,dense,2.264493,dense,2,1,1,1,0,1,0.650246,,24,24,,0,0,5.0,5507,32,"[908, 32, 952, 80]"
hurricane-harvey_00000510,5,82,17,126,59,1308,dense,2.805836,dense,2,1,1,1,0,1,0.859911,,5,5,,0,0,5.0,5508,27,"[82, 17, 126, 59]"
hurricane-matthew_00000345,383,20,904,59,949,1308,dense,2.77431,dense,2,1,1,1,0,0,,over_split_fragment,343,343,,0,0,5.0,5509,58,"[20, 904, 59, 949]"
mexico-earthquake_00000163,173,334,751,379,800,1308,dense,1.108525,dense,1,2,1,1,0,1,0.827705,,123,123,,0,0,5.0,5510,78,"[334, 751, 379, 800]"
palu-tsunami_00000021,11,965,106,1015,138,1308,dense,2.9036,dense,2,1,1,1,0,1,0.838417,,12,12,,0,0,5.0,5511,23,"[965, 106, 1015, 138]"
hurricane-florence_00000013,27,112,271,159,311,1307,dense,2.500625,dense,2,1,1,1,0,1,0.926619,,30,30,,0,0,5.0,5512,8,"[112, 271, 159, 311]"
hurricane-harvey_00000155,6,641,91,715,122,1307,dense,1.525553,dense,2,1,1,1,0,1,0.525152,,7,7,,0,0,5.0,5513,7,"[641, 91, 715, 122]"
hurricane-matthew_00000027,100,656,406,697,460,1307,dense,2.923977,dense,3,1,1,1,0,1,0.708457,,98,98,,0,0,5.0,5514,52,"[656, 406, 697, 460]"
midwest-flooding_00000248,36,478,675,511,724,1307,dense,2.545501,dense,2,1,1,1,0,1,0.819481,,40,40,,0,0,5.0,5515,3,"[478, 675, 511, 724]"
santa-rosa-wildfire_00000066,113,476,655,520,691,1307,dense,2.840909,dense,2,1,1,1,0,1,0.899855,,118,118,,0,0,5.0,5516,19,"[476, 655, 520, 691]"
hurricane-matthew_00000037,183,673,903,720,952,1305,dense,3.255562,dense,3,1,1,1,0,1,0.817352,,169,169,,0,0,5.0,5517,43,"[673, 903, 720, 952]"
mexico-earthquake_00000061,175,169,857,232,886,1305,dense,1.758242,dense,2,1,1,1,0,1,0.739192,,189,189,,0,0,5.0,5518,72,"[169, 857, 232, 886]"
palu-tsunami_00000008,22,975,69,1008,120,1305,dense,2.675943,dense,2,1,1,1,0,1,0.806196,,28,28,,0,0,5.0,5519,25,"[975, 69, 1008, 120]"
hurricane-harvey_00000340,12,791,43,833,95,1304,dense,2.045827,dense,2,1,1,1,0,1,0.724745,,12,12,,0,0,5.0,5520,31,"[791, 43, 833, 95]"
mexico-earthquake_00000006,57,227,444,288,470,1304,dense,2.882952,dense,3,1,1,1,0,1,0.778261,,85,85,,0,0,5.0,5521,68,"[227, 444, 288, 470]"
santa-rosa-wildfire_00000238,85,764,385,800,436,1304,dense,2.302556,dense,2,1,1,1,0,1,0.650934,,94,94,,0,0,5.0,5522,46,"[764, 385, 800, 436]"
hurricane-florence_00000046,65,806,460,850,508,1302,dense,2.264493,dense,2,1,1,1,0,1,0.892179,,65,65,,0,0,5.0,5523,78,"[806, 460, 850, 508]"
hurricane-harvey_00000105,54,695,637,733,685,1302,dense,2.422481,dense,2,1,1,1,0,1,0.855886,,55,55,,0,0,5.0,5524,41,"[695, 637, 733, 685]"
hurricane-michael_00000420,34,411,257,465,289,1302,dense,2.153316,dense,2,1,1,1,0,1,0.813688,,29,29,,0,0,5.0,5525,5,"[411, 257, 465, 289]"
midwest-flooding_00000072,27,816,92,871,121,1302,dense,2.210678,dense,2,1,1,1,0,1,0.798639,,29,29,,0,0,5.0,5526,15,"[816, 92, 871, 121]"
santa-rosa-wildfire_00000284,101,80,907,132,948,1302,dense,2.067825,dense,2,1,1,1,0,1,0.709716,,102,102,,0,0,5.0,5527,15,"[80, 907, 132, 948]"
santa-rosa-wildfire_00000367,122,338,827,383,867,1302,dense,2.675227,dense,2,1,2,1,0,1,0.7237,,124|125,124,,0,0,5.0,5528,33,"[338, 827, 383, 867]"
hurricane-florence_00000046,138,610,917,661,959,1301,dense,2.152389,dense,2,1,1,1,0,1,0.865134,,138,138,,0,0,5.0,5529,79,"[610, 917, 661, 959]"
hurricane-harvey_00000122,157,211,932,246,982,1301,dense,3.529412,dense,3,1,1,1,0,1,0.902402,,184,184,,0,0,5.0,5530,39,"[211, 932, 246, 982]"
hurricane-harvey_00000445,134,604,949,631,1008,1301,dense,2.262443,dense,2,1,1,1,0,1,0.767413,,116,116,,0,0,5.0,5531,16,"[604, 949, 631, 1008]"
socal-fire_00000893,30,127,800,161,850,1301,dense,2.380952,dense,2,1,1,1,0,1,0.739598,,42,42,,0,0,5.0,5532,16,"[127, 800, 161, 850]"
hurricane-harvey_00000105,42,25,535,68,577,1300,dense,4.201681,dense,3,1,2,1,0,1,0.784116,,41|45,45,,0,0,5.0,5533,42,"[25, 535, 68, 577]"
socal-fire_00001265,56,726,408,765,462,1300,dense,1.991239,dense,2,1,1,1,0,1,0.790374,,55,55,,0,0,5.0,5534,19,"[726, 408, 765, 462]"
socal-fire_00001265,72,500,489,543,542,1300,dense,3.007519,dense,3,1,1,1,0,1,0.893539,,73,73,,0,0,5.0,5535,20,"[500, 489, 543, 542]"
hurricane-harvey_00000179,201,279,787,315,837,1299,dense,2.325581,dense,2,1,1,1,0,1,0.87615,,204,204,,0,0,5.0,5536,47,"[279, 787, 315, 837]"
hurricane-harvey_00000122,38,747,422,779,467,1298,dense,4.435245,dense,3,1,1,1,0,1,0.864845,,40,40,,0,0,5.0,5537,40,"[747, 422, 779, 467]"
